Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
AC-V01-Tumor-SM-9J45S          	14	74180344	74196882	22	0.437383
AC-V01-Tumor-SM-9J45S          	14	74204002	105996133	4863	0.000000
AC-V01-Tumor-SM-9J45S          	15	23686829	41829325	1969	0.000000
AC-V01-Tumor-SM-9J45S          	15	41853510	41866015	32	0.831481
AC-V01-Tumor-SM-9J45S          	15	41866910	42103942	58	0.000000
AC-V01-Tumor-SM-9J45S          	15	42104327	42111157	30	0.437777
AC-V01-Tumor-SM-9J45S          	15	42111579	42442341	250	0.000000
AC-V01-Tumor-SM-9J45S          	15	42442686	42459113	41	0.399410
AC-V01-Tumor-SM-9J45S          	15	42459737	53992144	2715	0.000000
AC-V01-Tumor-SM-9J45S          	15	53994553	54839043	75	-0.303788
AC-V01-Tumor-SM-9J45S          	15	54847710	60298142	705	0.000000
AC-V01-Tumor-SM-9J45S          	15	60639890	60742042	20	0.332907
AC-V01-Tumor-SM-9J45S          	15	60745985	74337351	2626	0.000000
AC-V01-Tumor-SM-9J45S          	15	74363380	74371032	31	0.342548
AC-V01-Tumor-SM-9J45S          	15	74373078	74483244	33	0.000000
AC-V01-Tumor-SM-9J45S          	15	74483586	74494860	18	0.344909
AC-V01-Tumor-SM-9J45S          	15	74500067	74744721	111	0.000000
AC-V01-Tumor-SM-9J45S          	15	74749014	74865610	11	-0.387014
AC-V01-Tumor-SM-9J45S          	15	74882346	75198708	205	0.000000
AC-V01-Tumor-SM-9J45S          	15	75212783	75305147	11	-0.319921
AC-V01-Tumor-SM-9J45S          	15	75310312	102518980	3418	0.000000
AC-V01-Tumor-SM-9J45S          	16	667270	2009757	861	0.000000
AC-V01-Tumor-SM-9J45S          	16	2011294	2017420	20	0.522577
AC-V01-Tumor-SM-9J45S          	16	2017822	2790606	624	0.000000
AC-V01-Tumor-SM-9J45S          	16	2806609	2821607	29	0.736356
AC-V01-Tumor-SM-9J45S          	16	2827130	4908079	824	0.000000
AC-V01-Tumor-SM-9J45S          	16	4908666	4933383	29	0.361043
AC-V01-Tumor-SM-9J45S          	16	4941952	7760749	177	0.000000
AC-V01-Tumor-SM-9J45S          	16	8620007	8740593	27	0.759075
AC-V01-Tumor-SM-9J45S          	16	8829668	8870349	27	0.000000
AC-V01-Tumor-SM-9J45S          	16	8873449	8906965	22	0.524348
AC-V01-Tumor-SM-9J45S          	16	9761231	19318999	715	0.000000
AC-V01-Tumor-SM-9J45S          	16	19320405	19508487	45	-0.367732
AC-V01-Tumor-SM-9J45S          	16	19514941	22926885	542	0.000000
AC-V01-Tumor-SM-9J45S          	16	23080939	23117628	17	0.378160
AC-V01-Tumor-SM-9J45S          	16	23160593	29124388	948	0.000000
AC-V01-Tumor-SM-9J45S          	16	30364418	30370924	14	0.384260
AC-V01-Tumor-SM-9J45S          	16	30376327	30771097	204	0.000000
AC-V01-Tumor-SM-9J45S          	16	30771481	30778199	27	0.322676
AC-V01-Tumor-SM-9J45S          	16	30779338	31195719	258	0.000000
AC-V01-Tumor-SM-9J45S          	16	31196502	31202433	15	0.725430
AC-V01-Tumor-SM-9J45S          	16	31206192	55513546	1232	0.000000
AC-V01-Tumor-SM-9J45S          	16	55517049	55736260	80	0.458239
AC-V01-Tumor-SM-9J45S          	16	55880361	70796510	3213	0.000000
AC-V01-Tumor-SM-9J45S          	16	70796930	70841967	23	0.512937
AC-V01-Tumor-SM-9J45S          	16	71209646	78133786	893	0.000000
AC-V01-Tumor-SM-9J45S          	16	78142386	81031001	54	0.379341
AC-V01-Tumor-SM-9J45S          	16	81045717	81396218	93	0.000000
AC-V01-Tumor-SM-9J45S          	16	81410935	81743404	46	0.594196
AC-V01-Tumor-SM-9J45S          	16	81819789	89341601	435	0.000000
AC-V01-Tumor-SM-9J45S          	16	89352059	89383486	19	0.403738
AC-V01-Tumor-SM-9J45S          	17	982053	3801406	856	0.000000
AC-V01-Tumor-SM-9J45S          	17	3801845	3916910	67	-0.322479
AC-V01-Tumor-SM-9J45S          	17	3917484	7100371	1164	0.000000
AC-V01-Tumor-SM-9J45S          	17	7106366	7147566	78	0.344122
AC-V01-Tumor-SM-9J45S          	17	7149458	26883992	3725	0.000000
AC-V01-Tumor-SM-9J45S          	17	26885610	26898216	12	-0.365175
AC-V01-Tumor-SM-9J45S          	17	26900641	26906272	23	0.489916
AC-V01-Tumor-SM-9J45S          	17	26906505	27052406	239	0.000000
AC-V01-Tumor-SM-9J45S          	17	27052583	27066221	16	-0.348647
AC-V01-Tumor-SM-9J45S          	17	27067633	36958459	2198	0.000000
AC-V01-Tumor-SM-9J45S          	17	36959114	36997644	23	-0.351205
AC-V01-Tumor-SM-9J45S          	17	37006469	39987144	1253	0.000000
AC-V01-Tumor-SM-9J45S          	17	39988731	40002052	17	-0.443286
AC-V01-Tumor-SM-9J45S          	17	40003664	40706958	427	0.000000
AC-V01-Tumor-SM-9J45S          	17	40714505	40721626	20	0.365962
AC-V01-Tumor-SM-9J45S          	17	40722203	59770875	4151	0.000000
AC-V01-Tumor-SM-9J45S          	17	59793426	60821891	289	0.564879
AC-V01-Tumor-SM-9J45S          	17	60824339	61499316	48	1.039252
AC-V01-Tumor-SM-9J45S          	17	61511957	61890816	216	0.564879
AC-V01-Tumor-SM-9J45S          	17	61894328	61907311	36	0.932359
AC-V01-Tumor-SM-9J45S          	17	61907551	61909331	12	1.308158
AC-V01-Tumor-SM-9J45S          	17	61910351	61914597	14	0.932359
AC-V01-Tumor-SM-9J45S          	17	61994868	62082735	80	0.564879
AC-V01-Tumor-SM-9J45S          	17	62122287	62291579	60	1.010723
AC-V01-Tumor-SM-9J45S          	17	62386050	62493088	34	0.564879
AC-V01-Tumor-SM-9J45S          	17	62496446	62502269	27	1.195081
AC-V01-Tumor-SM-9J45S          	17	62506398	73234472	1558	0.564879
AC-V01-Tumor-SM-9J45S          	17	73234845	73242879	26	1.121692
AC-V01-Tumor-SM-9J45S          	17	73258771	73667945	315	0.564879
AC-V01-Tumor-SM-9J45S          	17	73686852	73702603	12	1.318839
AC-V01-Tumor-SM-9J45S          	17	73720864	76548887	1064	0.564879
AC-V01-Tumor-SM-9J45S          	17	76554336	76795107	13	0.943827
AC-V01-Tumor-SM-9J45S          	17	76795852	79648909	894	0.564879
AC-V01-Tumor-SM-9J45S          	17	79650624	79783946	110	-0.354747
AC-V01-Tumor-SM-9J45S          	17	79791730	79805225	15	2.457982
AC-V01-Tumor-SM-9J45S          	17	79813157	81188180	642	-0.279980
AC-V01-Tumor-SM-9J45S          	18	331666	1358761	38	0.553074
AC-V01-Tumor-SM-9J45S          	18	2539146	21110578	1493	0.000000
AC-V01-Tumor-SM-9J45S          	18	21112250	21123535	22	0.363601
AC-V01-Tumor-SM-9J45S          	18	21124492	25727750	431	0.000000
AC-V01-Tumor-SM-9J45S          	18	28574340	29054369	127	0.318054
AC-V01-Tumor-SM-9J45S          	18	29056225	61261733	2312	0.000000
AC-V01-Tumor-SM-9J45S          	18	61264599	61328452	23	0.641613
AC-V01-Tumor-SM-9J45S          	18	61387246	77108198	566	0.000000
AC-V01-Tumor-SM-9J45S          	19	66499	77345	11	0.504870
AC-V01-Tumor-SM-9J45S          	19	287753	3978172	1855	0.000000
AC-V01-Tumor-SM-9J45S          	19	3980066	4013349	17	0.317560
AC-V01-Tumor-SM-9J45S          	19	4024120	8520460	1806	0.000000
AC-V01-Tumor-SM-9J45S          	19	8527467	8553740	20	0.392720
AC-V01-Tumor-SM-9J45S          	19	8555110	10787988	1095	0.000000
AC-V01-Tumor-SM-9J45S          	19	10789382	10800307	32	0.505853
AC-V01-Tumor-SM-9J45S          	19	10812381	12951350	1081	0.000000
AC-V01-Tumor-SM-9J45S          	19	12958266	12963211	11	-0.405509
AC-V01-Tumor-SM-9J45S          	19	12969257	15343024	995	0.000000
AC-V01-Tumor-SM-9J45S          	19	15349793	15383912	30	0.345107
AC-V01-Tumor-SM-9J45S          	19	15466183	15567457	89	0.000000
AC-V01-Tumor-SM-9J45S          	19	15568645	15580742	18	-0.321495
AC-V01-Tumor-SM-9J45S          	19	15582913	36279333	3404	0.000000
AC-V01-Tumor-SM-9J45S          	19	36291126	36303176	15	-0.387211
AC-V01-Tumor-SM-9J45S          	19	36303460	39322414	1147	0.000000
AC-V01-Tumor-SM-9J45S          	19	39328121	39332322	13	0.759666
AC-V01-Tumor-SM-9J45S          	19	39334556	44224104	1733	0.000000
AC-V01-Tumor-SM-9J45S          	19	44235828	44273714	32	0.347073
AC-V01-Tumor-SM-9J45S          	19	44276289	46543828	951	0.000000
AC-V01-Tumor-SM-9J45S          	19	46627415	46807347	21	0.440334
AC-V01-Tumor-SM-9J45S          	19	46808392	49983735	1499	0.000000
AC-V01-Tumor-SM-9J45S          	19	49993181	50001305	23	0.400984
AC-V01-Tumor-SM-9J45S          	19	50002894	54545625	1190	0.000000
AC-V01-Tumor-SM-9J45S          	19	54561846	54602894	16	-0.386818
AC-V01-Tumor-SM-9J45S          	19	54604158	55805767	559	0.000000
AC-V01-Tumor-SM-9J45S          	19	55813028	55817820	16	0.446827
AC-V01-Tumor-SM-9J45S          	19	55820098	58880699	734	0.000000
AC-V01-Tumor-SM-9J45S          	20	459306	1426477	107	0.000000
AC-V01-Tumor-SM-9J45S          	20	1433277	1918216	52	0.480866
AC-V01-Tumor-SM-9J45S          	20	1961606	2634932	138	0.000000
AC-V01-Tumor-SM-9J45S          	20	2635223	2637197	13	0.591244
AC-V01-Tumor-SM-9J45S          	20	2637340	3571955	396	0.000000
AC-V01-Tumor-SM-9J45S          	20	3581673	3627496	15	0.335465
AC-V01-Tumor-SM-9J45S          	20	3641320	3767132	112	0.000000
AC-V01-Tumor-SM-9J45S          	20	3778398	3802942	26	0.529070
AC-V01-Tumor-SM-9J45S          	20	4162448	10394164	470	0.000000
AC-V01-Tumor-SM-9J45S          	20	10536970	12990034	65	0.791736
AC-V01-Tumor-SM-9J45S          	20	13030003	32379325	1975	0.000000
AC-V01-Tumor-SM-9J45S          	20	32399466	32685324	21	0.555239
AC-V01-Tumor-SM-9J45S          	20	32686441	41408941	1820	0.000000
AC-V01-Tumor-SM-9J45S          	20	41420108	42089705	13	0.315396
AC-V01-Tumor-SM-9J45S          	20	42142279	42159061	17	0.000000
AC-V01-Tumor-SM-9J45S          	20	42161566	42176885	21	0.493064
AC-V01-Tumor-SM-9J45S          	20	42195173	42355336	67	0.000000
AC-V01-Tumor-SM-9J45S          	20	42574680	42683168	11	0.532022
AC-V01-Tumor-SM-9J45S          	20	42694749	48568733	1380	0.000000
AC-V01-Tumor-SM-9J45S          	20	48699303	49206308	50	0.394294
AC-V01-Tumor-SM-9J45S          	20	49209735	55111496	375	0.000000
AC-V01-Tumor-SM-9J45S          	20	55206748	55950151	59	0.368126
AC-V01-Tumor-SM-9J45S          	20	55966874	56098336	35	0.000000
AC-V01-Tumor-SM-9J45S          	20	56099263	56140193	13	0.505263
AC-V01-Tumor-SM-9J45S          	20	56140862	57466922	168	0.000000
AC-V01-Tumor-SM-9J45S          	20	57470741	57565045	36	0.415347
AC-V01-Tumor-SM-9J45S          	20	57566132	57598010	30	0.000000
AC-V01-Tumor-SM-9J45S          	20	57598657	57612354	15	0.804919
AC-V01-Tumor-SM-9J45S          	20	57613691	61513768	665	0.000000
AC-V01-Tumor-SM-9J45S          	20	61522509	61577407	27	0.407083
AC-V01-Tumor-SM-9J45S          	20	61584624	62203740	278	0.000000
AC-V01-Tumor-SM-9J45S          	21	9907492	27107266	290	0.000000
AC-V01-Tumor-SM-9J45S          	21	27117667	28212883	65	0.349041
AC-V01-Tumor-SM-9J45S          	21	28213486	35514902	988	0.000000
AC-V01-Tumor-SM-9J45S          	21	35986085	37445182	67	0.309887
AC-V01-Tumor-SM-9J45S          	21	37620676	42719029	571	0.000000
AC-V01-Tumor-SM-9J45S          	21	42720653	42778927	26	-0.315199
AC-V01-Tumor-SM-9J45S          	21	42780162	47681327	1238	0.000000
AC-V01-Tumor-SM-9J45S          	22	17443621	47433096	5554	0.000000
AC-V01-Tumor-SM-9J45S          	22	47569271	51237572	17	-0.347241
AC-V02-Tumor-SM-9J45T          	1	12227	6399651	534	0.000000
AC-V02-Tumor-SM-9J45T          	1	6409928	6488481	16	0.596564
AC-V02-Tumor-SM-9J45T          	1	6500502	6529738	44	0.000000
AC-V02-Tumor-SM-9J45T          	1	6530417	6535200	18	0.877478
AC-V02-Tumor-SM-9J45T          	1	6535584	15644424	1690	0.000000
AC-V02-Tumor-SM-9J45T          	1	15651055	15684779	18	0.899188
AC-V02-Tumor-SM-9J45T          	1	15687199	16344722	226	0.000000
AC-V02-Tumor-SM-9J45T          	1	16451817	16621414	76	0.497263
AC-V02-Tumor-SM-9J45T          	1	16632416	17429556	116	0.000000
AC-V02-Tumor-SM-9J45T          	1	17548783	17661104	43	0.415573
AC-V02-Tumor-SM-9J45T          	1	17662723	19205869	185	0.000000
AC-V02-Tumor-SM-9J45T          	1	19208383	19446844	93	0.383047
AC-V02-Tumor-SM-9J45T          	1	19447930	33361042	3653	0.000000
AC-V02-Tumor-SM-9J45T          	1	33361346	33502512	22	0.684727
AC-V02-Tumor-SM-9J45T          	1	33547957	40309892	1567	0.000000
AC-V02-Tumor-SM-9J45T          	1	40310314	40318550	11	1.116481
AC-V02-Tumor-SM-9J45T          	1	40323091	60521112	3832	0.000000
AC-V02-Tumor-SM-9J45T          	1	61547719	62232147	32	0.673778
AC-V02-Tumor-SM-9J45T          	1	62235096	67724813	774	0.000000
AC-V02-Tumor-SM-9J45T          	1	67786129	67895985	36	0.524637
AC-V02-Tumor-SM-9J45T          	1	68151811	91859961	1783	0.000000
AC-V02-Tumor-SM-9J45T          	1	91967390	91985838	17	0.456296
AC-V02-Tumor-SM-9J45T          	1	91989994	107973539	1307	0.000000
AC-V02-Tumor-SM-9J45T          	1	107979421	108247685	22	1.135737
AC-V02-Tumor-SM-9J45T          	1	108307799	112958888	1016	0.000000
AC-V02-Tumor-SM-9J45T          	1	112997180	114214460	197	0.341892
AC-V02-Tumor-SM-9J45T          	1	114216089	152816239	1984	0.000000
AC-V02-Tumor-SM-9J45T          	1	152857251	153122588	19	1.881442
AC-V02-Tumor-SM-9J45T          	1	153177482	153320410	32	0.000000
AC-V02-Tumor-SM-9J45T          	1	153390701	153617747	42	0.636398
AC-V02-Tumor-SM-9J45T          	1	153631364	154940735	655	0.000000
AC-V02-Tumor-SM-9J45T          	1	154941092	154956544	16	0.593732
AC-V02-Tumor-SM-9J45T          	1	154961390	155041649	122	0.000000
AC-V02-Tumor-SM-9J45T          	1	155057882	155108469	16	0.547668
AC-V02-Tumor-SM-9J45T          	1	155108854	156047473	555	0.000000
AC-V02-Tumor-SM-9J45T          	1	156051789	156108899	25	0.772324
AC-V02-Tumor-SM-9J45T          	1	156124510	158913770	993	0.000000
AC-V02-Tumor-SM-9J45T          	1	158914834	159023516	22	0.740042
AC-V02-Tumor-SM-9J45T          	1	159033466	159810656	87	0.000000
AC-V02-Tumor-SM-9J45T          	1	159811025	160001531	82	0.329432
AC-V02-Tumor-SM-9J45T          	1	160012324	160853318	379	0.000000
AC-V02-Tumor-SM-9J45T          	1	160917824	161136726	140	0.426090
AC-V02-Tumor-SM-9J45T          	1	161137026	171061933	1300	0.000000
AC-V02-Tumor-SM-9J45T          	1	171070347	171678886	157	0.619974
AC-V02-Tumor-SM-9J45T          	1	171707556	177250666	696	0.000000
AC-V02-Tumor-SM-9J45T          	1	177899064	178777265	124	0.363791
AC-V02-Tumor-SM-9J45T          	1	178790841	182027147	529	0.000000
AC-V02-Tumor-SM-9J45T          	1	182353860	182357874	11	1.361525
AC-V02-Tumor-SM-9J45T          	1	182369622	183094013	213	0.000000
AC-V02-Tumor-SM-9J45T          	1	183094687	183514449	115	0.430432
AC-V02-Tumor-SM-9J45T          	1	183515474	185259937	237	0.000000
AC-V02-Tumor-SM-9J45T          	1	185267422	185815230	24	0.585614
AC-V02-Tumor-SM-9J45T          	1	185833762	197063312	692	0.000000
AC-V02-Tumor-SM-9J45T          	1	197065296	197115569	36	0.477818
AC-V02-Tumor-SM-9J45T          	1	197129146	197509203	46	0.000000
AC-V02-Tumor-SM-9J45T          	1	197552385	198266372	55	0.510289
AC-V02-Tumor-SM-9J45T          	1	198492696	201196338	371	0.000000
AC-V02-Tumor-SM-9J45T          	1	201253034	201297966	24	1.418728
AC-V02-Tumor-SM-9J45T          	1	201328385	201763374	102	0.620918
AC-V02-Tumor-SM-9J45T          	1	201763785	201973626	118	0.000000
AC-V02-Tumor-SM-9J45T          	1	201974846	201984453	17	1.026808
AC-V02-Tumor-SM-9J45T          	1	202092723	204403738	720	0.000000
AC-V02-Tumor-SM-9J45T          	1	204408201	204418426	13	1.299604
AC-V02-Tumor-SM-9J45T          	1	204423921	208391429	1036	0.000000
AC-V02-Tumor-SM-9J45T          	1	209602753	210638001	170	0.356671
AC-V02-Tumor-SM-9J45T          	1	210761445	215932096	551	0.000000
AC-V02-Tumor-SM-9J45T          	1	215933187	217622681	125	-0.317161
AC-V02-Tumor-SM-9J45T          	1	217783534	244627260	3297	0.000000
AC-V02-Tumor-SM-9J45T          	1	244855179	245704252	56	0.380593
AC-V02-Tumor-SM-9J45T          	1	245766085	247769819	163	0.000000
AC-V02-Tumor-SM-9J45T          	2	669677	9114564	265	0.000000
AC-V02-Tumor-SM-9J45T          	2	9347361	9547036	47	0.634699
AC-V02-Tumor-SM-9J45T          	2	9547729	20237377	931	0.000000
AC-V02-Tumor-SM-9J45T          	2	20240774	20823793	55	0.527846
AC-V02-Tumor-SM-9J45T          	2	20824654	27873069	1596	0.000000
AC-V02-Tumor-SM-9J45T          	2	27876616	32264527	578	0.357183
AC-V02-Tumor-SM-9J45T          	2	32289317	65572032	3348	0.000000
AC-V02-Tumor-SM-9J45T          	2	65604817	68352515	39	0.916179
AC-V02-Tumor-SM-9J45T          	2	68358579	85108163	1864	0.000000
AC-V02-Tumor-SM-9J45T          	2	85133243	85850907	202	0.337361
AC-V02-Tumor-SM-9J45T          	2	85852816	95847856	400	0.000000
AC-V02-Tumor-SM-9J45T          	2	95940579	95944534	11	1.430055
AC-V02-Tumor-SM-9J45T          	2	95947115	95954050	12	0.343024
AC-V02-Tumor-SM-9J45T          	2	95954746	96548122	53	0.000000
AC-V02-Tumor-SM-9J45T          	2	96549993	96587427	49	0.911459
AC-V02-Tumor-SM-9J45T          	2	96589315	101612275	1174	0.000000
AC-V02-Tumor-SM-9J45T          	2	101619272	102836479	223	0.464791
AC-V02-Tumor-SM-9J45T          	2	102955509	106002997	196	0.000000
AC-V02-Tumor-SM-9J45T          	2	106015553	106761826	33	0.384740
AC-V02-Tumor-SM-9J45T          	2	106774574	120932485	1393	0.000000
AC-V02-Tumor-SM-9J45T          	2	120980552	121742321	43	0.417972
AC-V02-Tumor-SM-9J45T          	2	121744192	122004548	17	0.000000
AC-V02-Tumor-SM-9J45T          	2	122007225	122485490	94	0.600529
AC-V02-Tumor-SM-9J45T          	2	122485934	142888409	1233	0.000000
AC-V02-Tumor-SM-9J45T          	2	143643107	143746437	19	0.336794
AC-V02-Tumor-SM-9J45T          	2	143787250	144899624	46	-0.382669
AC-V02-Tumor-SM-9J45T          	2	144903308	150438787	237	0.000000
AC-V02-Tumor-SM-9J45T          	2	151326754	151900387	11	1.585614
AC-V02-Tumor-SM-9J45T          	2	152108180	158595084	757	0.000000
AC-V02-Tumor-SM-9J45T          	2	158617591	159537191	91	0.321880
AC-V02-Tumor-SM-9J45T          	2	159651944	159954348	12	1.353974
AC-V02-Tumor-SM-9J45T          	2	159992811	160112888	42	0.321880
AC-V02-Tumor-SM-9J45T          	2	160114377	160708853	137	0.000000
AC-V02-Tumor-SM-9J45T          	2	160709865	162265410	162	0.324901
AC-V02-Tumor-SM-9J45T          	2	162273615	171793237	1303	0.000000
AC-V02-Tumor-SM-9J45T          	2	171804942	175264833	495	0.379082
AC-V02-Tumor-SM-9J45T          	2	175265919	178080391	239	0.000000
AC-V02-Tumor-SM-9J45T          	2	178080626	178305766	29	0.524825
AC-V02-Tumor-SM-9J45T          	2	178307216	190927324	1701	0.000000
AC-V02-Tumor-SM-9J45T          	2	191064876	191364946	59	3.345290
AC-V02-Tumor-SM-9J45T          	2	191374038	191895808	113	1.543326
AC-V02-Tumor-SM-9J45T          	2	191897877	192141758	37	0.505003
AC-V02-Tumor-SM-9J45T          	2	192214953	192273906	28	1.667359
AC-V02-Tumor-SM-9J45T          	2	192278908	192711653	17	0.505003
AC-V02-Tumor-SM-9J45T          	2	192815135	196801518	106	0.000000
AC-V02-Tumor-SM-9J45T          	2	196825671	197637879	159	1.037380
AC-V02-Tumor-SM-9J45T          	2	197639977	197866566	96	1.815556
AC-V02-Tumor-SM-9J45T          	2	197870636	198262842	41	0.596942
AC-V02-Tumor-SM-9J45T          	2	198263307	198460795	109	1.280536
AC-V02-Tumor-SM-9J45T          	2	198482647	200625558	72	0.596942
AC-V02-Tumor-SM-9J45T          	2	200684480	201342754	66	1.212196
AC-V02-Tumor-SM-9J45T          	2	201355341	201438702	23	0.596942
AC-V02-Tumor-SM-9J45T          	2	201457928	201474139	12	2.629035
AC-V02-Tumor-SM-9J45T          	2	201476218	201680240	56	0.596942
AC-V02-Tumor-SM-9J45T          	2	201681964	206418129	929	-0.562960
AC-V02-Tumor-SM-9J45T          	2	206480539	206641252	35	0.000000
AC-V02-Tumor-SM-9J45T          	2	206657011	242447873	5616	-0.605815
AC-V02-Tumor-SM-9J45T          	3	2861267	4723106	121	0.000000
AC-V02-Tumor-SM-9J45T          	3	4725235	5246928	104	0.353596
AC-V02-Tumor-SM-9J45T          	3	5248960	101540800	11681	0.000000
AC-V02-Tumor-SM-9J45T          	3	101571070	101578217	20	5.119313
AC-V02-Tumor-SM-9J45T          	3	102154000	108572726	323	0.000000
AC-V02-Tumor-SM-9J45T          	3	109027142	109050880	19	-0.334340
AC-V02-Tumor-SM-9J45T          	3	109052842	122004040	1381	0.000000
AC-V02-Tumor-SM-9J45T          	3	122044207	122103148	20	1.022654
AC-V02-Tumor-SM-9J45T          	3	122126290	124438319	531	0.000000
AC-V02-Tumor-SM-9J45T          	3	124449476	124930195	116	0.387012
AC-V02-Tumor-SM-9J45T          	3	124952785	133914026	1755	0.000000
AC-V02-Tumor-SM-9J45T          	3	133921718	134094142	21	1.099868
AC-V02-Tumor-SM-9J45T          	3	134197559	136667297	207	0.000000
AC-V02-Tumor-SM-9J45T          	3	136699231	136714400	13	2.681707
AC-V02-Tumor-SM-9J45T          	3	136729067	146177870	840	0.000000
AC-V02-Tumor-SM-9J45T          	3	146234956	146251339	11	1.903153
AC-V02-Tumor-SM-9J45T          	3	146309668	149051171	211	0.000000
AC-V02-Tumor-SM-9J45T          	3	149089656	149375095	24	1.973099
AC-V02-Tumor-SM-9J45T          	3	149459507	168547032	1218	0.000000
AC-V02-Tumor-SM-9J45T          	3	168802833	169482945	42	0.838777
AC-V02-Tumor-SM-9J45T          	3	169486140	170885059	241	0.000000
AC-V02-Tumor-SM-9J45T          	3	170906625	172534629	140	0.456485
AC-V02-Tumor-SM-9J45T          	3	172536559	182775212	475	0.000000
AC-V02-Tumor-SM-9J45T          	3	182788910	183967680	169	0.310765
AC-V02-Tumor-SM-9J45T          	3	183975546	184034008	69	0.000000
AC-V02-Tumor-SM-9J45T          	3	184035287	184040744	16	1.406456
AC-V02-Tumor-SM-9J45T          	3	184041031	184064811	51	0.347366
AC-V02-Tumor-SM-9J45T          	3	184069907	187897346	620	0.000000
AC-V02-Tumor-SM-9J45T          	3	188124103	189456565	26	0.875212
AC-V02-Tumor-SM-9J45T          	3	189526317	189608673	24	2.352086
AC-V02-Tumor-SM-9J45T          	3	189612293	189706829	19	0.529356
AC-V02-Tumor-SM-9J45T          	3	189712074	190106234	11	1.916179
AC-V02-Tumor-SM-9J45T          	3	190120230	197896723	676	0.000000
AC-V02-Tumor-SM-9J45T          	4	1066661	87746732	7061	0.000000
AC-V02-Tumor-SM-9J45T          	4	87749323	87812675	14	0.533132
AC-V02-Tumor-SM-9J45T          	4	87967440	187630981	6606	0.000000
AC-V02-Tumor-SM-9J45T          	5	914578	6611200	177	0.673022
AC-V02-Tumor-SM-9J45T          	5	6611913	6753152	44	1.420007
AC-V02-Tumor-SM-9J45T          	5	7396621	7863112	61	0.673022
AC-V02-Tumor-SM-9J45T          	5	7866098	10426636	166	1.357561
AC-V02-Tumor-SM-9J45T          	5	10430142	13944549	209	0.673022
AC-V02-Tumor-SM-9J45T          	5	14271010	14531883	112	1.562771
AC-V02-Tumor-SM-9J45T          	5	14601235	14609128	11	0.000000
AC-V02-Tumor-SM-9J45T          	5	14610425	19839097	170	1.525392
AC-V02-Tumor-SM-9J45T          	5	21752347	31267810	92	0.000000
AC-V02-Tumor-SM-9J45T          	5	31294365	32010590	112	1.272230
AC-V02-Tumor-SM-9J45T          	5	32048792	32061242	11	3.765150
